,url,name,category,brand,pack_size,case_size,indications,precautions,directions_for_use,shelf_life,flavours
93,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,HCU Anamix Junior,Metabolics,Anamix,30 x 36g,From 1 year,"HCU Anamix Junior is a Food for Special Medical Purposes for the dietary management of proven vitamin B6 non-responsive homocystinuria (HCU) in children aged 1-10 years, and must be used under medical supervision.","Must be used under medical supervision. For enteral use only. HCU Anamix Junior is for the dietary management of proven Homocystinuria (HCU) for children aged 1-10 years. Not suitable as a sole source of nutrition. Not suitable for metabolic disorders other than HCU. Must be supplemented with a source of natural protein, fluid and other nutrients in medically prescribed quantities to supply the quantities of methionine, fluid and general nutrition requirements of the patient.",Pour the required volume of cold water into a container. Add the prescribed quantity of HCU Anamix Junior and shake until the powder has dissolved. The recommended dilution is one sachet (36g) HCU Anamix Junior made up with 100ml of water to a final volume of approximately 126ml. Water or permitted fluids should be offered at the same time as HCU Anamix Junior to ensure adequate fluid intake. Best served chilled.,18 months. Best before date: see individual packaging.,Neutral
94,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,HCU Anamix Junior LQ,Metabolics,Anamix,125ml,36 x 125ml,"HCU Anamix Junior LQ is a Food for Special Medical Purposes for the dietary management of proven Vitamin B6 non-responsive HCU in children aged one year and over, and must be used under medical supervision. ","Use under medical supervision. For enteral use only. Not suitable for use as a sole source of nutrition. These products should not be used as a sole source of protein but must be given in conjunction with a protein source, to supply the methionine, fluid and general nutrition requirements of the patient in quantities as prescribed by a clinician or dietitian. Only intended for use by patients with HCU. Not intended for use in infants under one year of age.",HCU Anamix Junior LQ is best served chilled and consumed immediately. Shake well before consumption.,18 months,Orange
95,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,HCU LV,Metabolics,Other,27.8g,30 x 27.8g,"For use in the dietary management of Vitamin B6 non-responsive homocystinuria (HCU) or hypermethioninaemia in children aged 8+ years and adults, including pregnant women.","Use under medical supervision. For enteral use only. Not suitable for use as a sole source of nutrition. These products should not be used as a sole source of protein but must be given in conjunction with a protein source, to supply the methionine, fluid and general nutrition requirements of the patient in quantities as prescribed by a clinician or dietitian. Only intended for use by patients with HCU.","Water or diluted drinks should be offered / taken at the same time as HCU LV. To ensure tolerance, HCU LV powder may initially need to be introduced at a lower concentration. To prepare HCU LV, pour 65mls of cold water into a container with a screw top lid. Empty the contents of a sachet into the container. Seal and shake well until the powder is dissolved. HCU LV is best prepared with chilled water and consumed immediately after preparation.",12 months. Best before date: see individual packaging.,"Tropical,Unflavoured"
96,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,HCU Lophlex LQ,Metabolics,Lophlex,"62.5ml, 125ml",From 4 years,"For enteral use only. ACBS approved, prescribable on Form FP10 (GP10 in Scotland) for the following indications: for use in the dietary management of proven homocystinuria (HCU) in children from 4 years of age and adults, including pregnant women (in conjunction with standard folic acid supplementation). ","This product should not be used as a sole source of protein but must be supplemented with a source of natural protein, fluid and other nutrients in medically prescribed quantities to supply the methionine, fluid and general nutrition requirements of the patient. Only to be used by individuals with proven homocystinuria. Contains only trace amounts of sodium, potassium and chloride.","The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. The daily intake should be distributed throughout the day. Water or diluted drinks should be offered or taken at the same time as HCU Lophlex LQ. Best served chilled. Shake well before use. ",12 months. Best before date: See individual packaging.,Juicy Berries
97,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,HCU Maxamum,Metabolics,Other,500g,From 8 years,"For enteral use only. ACBS approved, prescribable on form FP10 (GP10 in Scotland) for the following indications: individuals with hypermethioninaemia or homocystinuria.",Use under medical supervision. For enteral use only. Not suitable for use as a sole source of nutrition. This product must be supplemented with natural protein and other nutrients in medically prescribed quantities to supply the methionine and general nutrition requirements of the patient.,"Paste the prescribed quantity of powder with a small amount of water before gradual dilution to final volume. It is recommended that the patient starts at a 1 to 7 dilution and builds up to a 1 to 5 dilution.

Osmolality
1 to 7 (i.e. 100 g powder plus 700 ml water) = 690 mOsmol / kg H2O
1 to 5 (i.e. 100 g powder plus 500 ml water) = 1000 mOsmol / kg H2O
One 50 ml scoop provides 34.5 g of powder.

These dilutions are guidelines only. Can be taken as a more concentrated drink or paste, but additional water or diluted drinks must be taken at the same time. Prepared feed should be stored in a refrigerator for maximum 24 hr. Stir before use. Best served chilled. May be flavoured with a separate flavour from the Nutricia range.
",not found,Unflavoured
98,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,IVA Anamix Infant,Metabolics,Anamix,400g,From birth,"For use in the dietary management of proven Isovaleric Acidaemia, from birth to twelve months and as a supplementary feed up to three years of age.","Use under medical supervision. For enteral use only. Not suitable as a sole source of nutrition. This product should not be used as a sole source of protein but must be given in conjunction with a protein source, to supply the leucine, fluid and general nutrition requirements of the patient in quantities as prescribed by a clinician or dietitian. Only intended for use by patients with IVA. Not suitable as a sole source of nutrition. ","The recommended feed concentration is 15% w/v. i.e. 15g Anamix Infant made up to 100mls with water. Use only the scoop provided. Each level scoop requires 30mls of water to yield the recommended feed concentration (15% w/v). When preparing any infant feed, please follow the guidelines below:1. Wash hands thoroughly and clean the preparation area. Sterilise the bottles and teats (if using).2.  Boil fresh water for five minutes and allow to cool for at least 30 minutes so that it feels warm to the wrist. Pour the required amount of water into a sterilised feeding bottle.3. Fill the scoop provided with infant formula and level off with a clean dry knife. Do not press the powder into the scoop. Only use the scoop provided.4. Add the prescribed number of scoops of infant formula to the water. Replace cap on the bottle and shake until powder is dissolved. Before feeding, ensure the formula is at the correct temperature by placing a few drops on the wrist.5. Shake or stir formula immediately before use. Formula should not be warmed for longer than 15 minutes prior to feeding. Do not boil formula and do not use a microwave oven to prepare or warm formula. Formula remaining in the bottle after one hour of feeding should be discarded. Formula must not be rewarmed during feeding. ",18 months. Best before date: see individual packaging.,Unflavoured
99,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,IVA Anamix Junior,Metabolics,Anamix,400g,not found,For enteral use only. For the dietary management of proven Isovaleric Acidaemia (IVA) for children aged 1–10 years.,"Must be supplemented with a source of natural protein, fluid and other nutrients in medically prescribed quantities to supply the leucine, fluid and general nutrition requirements of the patient.","The dosage should be determined by a clinician or dietitian only, and is dependent on the age, body weight and medical condition of the patient. Pour the required volume of cold water into a container. Add the prescribed quantity of IVA Anamix Junior, cover and shake until the powder has dissolved. Once reconstituted, refrigerate and consume within 24 hrs. The recommended dilution is 4 scoops (36g) of IVA Anamix Junior made up with 100ml of water to a final volume of approximately 126ml. Water or additional fluid should be offered at the same time as IVA Anamix Junior to ensure adequate fluid intake. Best served chilled.",18 months. Best before date: see individual packaging.,Neutral
100,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,KetoCal 2.5:1 LQ,Metabolics,KetoCal,200ml carton,From 8 years,"For enteral use only. ACBS approved, prescribable on form FP10 (GP10 in Scotland) for the following indications: for use in the dietary management of drug resistant epilepsy or other conditions for which the ketogenic diet is indicated, providing complete nutritional support or supplementary feeding from 8 years to adults.","Must only be used under strict medical supervision on the advice of a secondary care physician and/or dietitian with experience of the ketogenic diet. To ensure the high fat feed is tolerated when first introducing a ketogenic diet, a less concentrated feed or lower feed volume may need to be provided initially. Care should be taken to ensure adequate free fluids are still provided. Patients should be monitored closely for hypoglycaemia, hyperlipidaemia, adequate growth and renal calculi.","The dosage should be determined by a clinician or dietitian only, and is dependent on age, body weight and medical condition of the patient. Shake product vigorously for at least 5 seconds before use. The high fat nature of KetoCal 2.5:1 LQ can result in some natural creaming and thorough shaking of KetoCal 2.5:1 LQ is essential to properly mix the product. For oral feeding, the product is best served chilled and consumed immediately. For tube feeding, it is recommended the tube is flushed with lukewarm water (approximately 37ºC) between each feed.",12 months. Best before date: see top of carton.,Vanilla
101,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
102,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,KetoCal 3:1,Metabolics,KetoCal,300g,6 x 300g,"KetoCal 3:1 is a Food for Special Medical Purposes for use under medical supervision. It is for the dietary management of intractable or drug resistant epilepsy using the classical (3:1) ketogenic diet for infants and young children. KetoCal 3:1 is suitable as a sole source of nutrition from birth to 6 years of age, or as a supplementary feed.","Monitor for hypoglycaemia, renal stones, adequate growth and hyperlipidaemia. Use under medical supervision. Suitable for use as a sole source of nutrition for infants and children from birth to 6 years or as a supplementary feed for children aged over 6 years. For enteral use only.","The standard feed concentration is 9.5% w/v (i.e. 9.5g of KetoCal 3:1 with 90ml added water gives a final volume of 100ml).
For bottle, sip and tube feeding:
1. Wash hands thoroughly and clean the preparation area. Sterilise feeding and preparation equipment
2. KetoCal 3:1 must be made up with hot water (45°- 50°C or 113°- 122°F) to fully dissolve
3. Boil fresh water (for five minutes) and allow to cool to approx. 50°C using a sterile thermometer. Alternatively, mix water that has been freshly boiled for five minutes, with cool water (that has been previously boiled for five minutes) in a 1:1 ratio to achieve the correct temperature
4. Pour the required amount of hot water into a sterilised feeding bottle or a sterilised container that seals with screw-top lid
5. Weigh out the required amount of KetoCal 3:1
6. Add the weighed KetoCal 3:1 to the water. Replace the cap on the bottle or container and shake vigorously until the powder dissolves. The prepared formula must be cooled rapidly to the correct temperature before feeding
7. For bottle feeding, test the temperature by placing a few drops on the wrist. Formula should feed warm to the wrist
8. Formula remaining in the bottle after one hour of feeding should be discarded. Formula must not be re-warmed during feeding
9. For sip feeding, chill in a refrigerator if desired. Shake or stir formula before use
10. For tube feeding, flush tube with lukewarm water (approx. 37°C or 99°F) between each feed to avoid blockage",12 months. Best before date: see individual packaging.,Unflavoured
103,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,KetoCal 4:1 LQ,Metabolics,KetoCal,200ml,27 x 200ml,"KetoCal 4:1 LQ is a Food for Special Medical Purposes for use under medical supervision. It is for the dietary management of intractable epilepsy or other conditions where the ketogenic diet is indicated. KetoCal 4:1 LQ is suitable as a sole source of nutrition in children aged 1-10 years, or as a supplement in those over 10 years and adults. For enteral use only.",Must only be used under strict medical supervision on the advice of a secondary care physician and/or dietitian with experience of the ketogenic diet. Patients should be monitored closely.,"The quantity of feed and the dilution should be determined by a clinician or dietitian only, and is dependent on age, bodyweight, and medical condition of the patient. Ready to feed. Product is best served chilled and consumed
immediately after opening.",12 months. Best before date: see individual packaging.,"Unflavoured,Vanilla"
104,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,KetoCal 4:1 Powder,Metabolics,KetoCal,300g,6 x 300g,"KetoCal 4:1 Powder is a Food for Special Medical Purposes for use as part of the ketogenic diet in the management of epilepsy resistant to drug therapy. Only to be prescribed on the advice of a secondary care physician with experience of a ketogenic diet. KetoCal 4:1 Powder is suitable as the sole source of nutrition for children aged 1-10 years, or for supplementary feeding over the age of 10 years. For enteral use only. Monitor for hypoglycaemia, renal stones, hyperlipidaemia and adequate growth.",Must only be used under strict medical supervision on the advice of a secondary care physician and/or dietitian with experience of the ketogenic diet. Patients should be monitored closely.,"The recommended feed dilution is 14.2% w/v (i.e. 14.2g KetoCal 4:1 Powder plus 86ml water to give a final volume of 100ml)*.

For sip and tube feeding:

1. Measure the required amount of warm water into a container that seals with a screw top lid. KetoCal 4:1 Powder must be made up with hot water (45-50°C or 113-122°F) to fully dissolve.
2. Measure the temperature using a thermometer or mix freshly boiled water and cold tap water in a 1:1 ratio to achieve this temperature. Add the prescribed amount of KetoCal 4:1 Powder to the water.
3. Whisk or shake vigorously until the powder is completely dissolved. Remove the lid carefully.
4. Chill in a refrigerator if desired and use within 24 hours of preparation. Stir before use.
5. On standing, some settling of KetoCal 4:1 Powder may occur which is a normal feature of the product. This settling should not block an enteral tube, however it is recommended that the tube is flushed with water between each feed.
6. If given orally, best served chilled.
7. To ensure that this high fat feed is tolerated when first introducing a ketogenic diet, a less concentrated feed or lower feed volume may need to be provided initially.

*A more concentrated dilution may be medically prescribed based on individual requirements.",not found,"Unflavoured,Vanilla"
105,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,L-Alanine,Metabolics,Other,100g,From birth,Must be used under medical supervision. For enteral use only. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. The amino acids can be used to supplement both sip and tube feeding. They are soluble in water and can be added directly to liquid or powdered formula. They are best added to the powder before reconstitution. They may also be taken as a paste. Flavouring can be added if required. The addition of flavourings to foods for infants under 6 months is not recommended.",36 months,not found,Unflavoured
106,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,L-Arginine,Metabolics,Other,From birth,not found,Must be used under medical supervision. For enteral use only. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. The amino acids can be used to supplement both sip and tube feeding. They are soluble in water and can be added directly to liquid or powdered formula. They are best added to the powder before reconstitution. They may also be taken as a paste. Flavouring can be added if required. The addition of flavourings to foods for infants under 6 months is not recommended.",36 months,not found,Unflavoured
107,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,L-Carnitine,Metabolics,Other,From birth,not found,Must be used under medical supervision. For enteral use only. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. The amino acids can be used to supplement both sip and tube feeding. They are soluble in water and can be added directly to liquid or powdered formula. They are best added to the powder before reconstitution. They may also be taken as a paste. Flavouring can be added if required. The addition of flavourings to foods for infants under 6 months is not recommended.",24 months,not found,Unflavoured
108,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,L-Citrulline,Metabolics,100g,From birth,not found,Must be used under medical supervision. For enteral use only. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. The amino acids can be used to supplement both sip and tube feeding. They are soluble in water and can be added directly to liquid or powdered formula. They are best added to the powder before reconstitution. They may also be taken as a paste. Flavouring can be added if required. The addition of flavourings to foods for infants under 6 months is not recommended.",36 months,not found,Unflavoured
109,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,L-Cystine,Metabolics,Other,From birth,not found,Must be used under medical supervision. For enteral use only. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. The amino acids can be used to supplement both sip and tube feeding. They are soluble in water and can be added directly to liquid or powdered formula. They are best added to the powder before reconstitution. They may also be taken as a paste. Flavouring can be added if required. The addition of flavourings to foods for infants under 6 months is not recommended.",36 months,not found,Unflavoured
110,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,L-Isoleucine,Metabolics,Other,From birth,not found,Must be used under medical supervision. For enteral use only. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. The amino acids can be used to supplement both sip and tube feeding. They are soluble in water and can be added directly to liquid or powdered formula. They are best added to the powder before reconstitution. They may also be taken as a paste. Flavouring can be added if required. The addition of flavourings to foods for infants under 6 months is not recommended.",36 months,not found,Unflavoured
111,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,L-Leucine,Metabolics,Other,From birth,not found,Must be used under medical supervision. For enteral use only. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. The amino acids can be used to supplement both sip and tube feeding. They are soluble in water and can be added directly to liquid or powdered formula. They are best added to the powder before reconstitution. They may also be taken as a paste. Flavouring can be added if required. The addition of flavourings to foods for infants under 6 months is not recommended.",36 months,not found,Unflavoured
112,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,L-Lysine,Metabolics,100g,From birth,not found,Must be used under medical supervision. For enteral use only. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. The amino acids can be used to supplement both sip and tube feeding. They are soluble in water and can be added directly to liquid or powdered formula. They are best added to the powder before reconstitution. They may also be taken as a paste. Flavouring can be added if required. The addition of flavourings to foods for infants under 6 months is not recommended.",36 months,not found,Unflavoured
113,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,L-Ornithine,Metabolics,100g,From birth,not found,Must be used under medical supervision. For enteral use only. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. The amino acids can be used to supplement both sip and tube feeding. They are soluble in water and can be added directly to liquid or powdered formula. They are best added to the powder before reconstitution. They may also be taken as a paste. Flavouring can be added if required. The addition of flavourings to foods for infants under 6 months is not recommended.",36 months,not found,Unflavoured
114,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,L-Serine,Metabolics,100g,From birth,not found,Must be used under medical supervision. For enteral use only. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. The amino acids can be used to supplement both sip and tube feeding. They are soluble in water and ",36months,not found,Unflavoured
115,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,L-Tyrosine,Metabolics,Other,From birth,not found,Must be used under medical supervision. For enteral use only. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical ocndition of the patient, and should be determined by a clinician or dietitian only. The amino acids can be used to supplement both sip and tube feeding. They are soluble in water and can be added directly to liquid or powdered formula. they are best added to the powder before reconstitution. They may also be taken as a paste. Flavouring can be added if required. The addition of flavourings to foods for infants under 6 months is not recommended.",36 months,not found,Unflavoured
116,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,L-Valine,Metabolics,Other,From birth,not found,For enteral use only. Must be used under medical supervision. Not suitable as a sole source of nutrition. ,"The recommended dosage is dependent on the age, body weight and medical condition of the patient, and should be determined by a clinician or dietitian only. The amino acids can be used to supplement both sip and tube feeding. They are soluble in water and can be added directly to liquid or powdered formula. they are best added to the powder before reconstitution. They may also be taken as a paste. Flavouring can be added if required. The addition of flavourings to foods for infants under 6 months is not recommended.
Approximately 8g L-Valine dissolves in 100mls of water at 20°C.",36 months,not found,Unflavoured
117,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Liquigen,Metabolics,Other,250ml,From birth,Must be used under strict medical supervision. For enteral use only. Not suitable as a sole source of nutrition. Flavouring is not recommended for infants less than 6 months,"The quantity of Liquigen and the dilution should be determined by a clinician or dietitian only, and is dependent on age, bodyweight, and medical condition of the patient. Liquigen can be used straight from the bottle or as a milk substitute. Liquigen may require dilution for children under 5 years of age. Shake well before use. ",12months,not found,Unflavoured
118,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Loprofin Animal Pasta,Metabolics,Loprofin,"250g, 500g",not found,Must be used under strict medical supervision. For enteral use only. Not suitable as a sole source of nutrition. Not suitable for wheat free diets.,"The recommended intake is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. For cooking instructions see pack.",24 months,not found,Unflavoured
119,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Loprofin Cake Mix,Metabolics,Loprofin,375g,not found,Must be used under strict medical supervision. For enteral use only. Not suitable as a sole source of nutrition. Not suitable for wheat free diets.,"The recommended intake is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. One portion equals 50g slice (made according to instructions using sunflower oil and sparkling water).",12 months,not found,"Chocolate,Lemon"
120,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Loprofin Cereal Flakes,Metabolics,Loprofin,375g,not found,Must be used under strict medical supervision. For enteral use only. Not suitable as a sole source of nutrition. Not suitable for wheat free diets.,"The recommended intake is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only.",18 months,not found,"Chocolate,Strawberry"
121,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Loprofin Cereal Loops,Metabolics,Loprofin,375g,not found,Must be used under strict medical supervision. For enteral use only. Not suitable as a sole source of nutrition. Not suitable for wheat free diets.,"The recommended intake is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only.",18 months,not found,Unflavoured
122,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Loprofin Crackers,Metabolics,Loprofin,150g,From 3 years,Must be used under strict medical supervision. For enteral use only. Not suitable as a sole source of nutrition. Not suitable for sodium restricted diets.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only.",12months,not found,"Herb,Unflavoured"
123,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Loprofin Drink,Metabolics,Loprofin,200ml,27 x 200ml,Must be used under strict medical supervision. For enteral use only. Not suitable as a sole source of nutrition. Not suitable for milk free or lactose free diets.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only.",11 months,not found,Unflavoured
124,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Loprofin Egg Replacer,Metabolics,Loprofin,500g,From 6 months,Must be used under strict medical supervision. For enteral use only. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only.",14 months,not found,Unflavoured
125,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Loprofin Egg White Replacer,Metabolics,Loprofin,100g,From 6 months,Must be used under strict medical supervision. For enteral use only. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only.",18months,not found,Unflavoured
126,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Loprofin Fusilli,Metabolics,Loprofin,"250g, 500g",not found,Must be used under strict medical supervision. For enteral use only. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. For cooking instructions see pack.",24 months,not found,Unflavoured
127,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Loprofin Fusilli(1),Metabolics,Loprofin,"250g, 500g",not found,Must be used under strict medical supervision. Not for parenteral use. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. For cooking instructions see pack.",24 months,not found,Unflavoured
128,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Loprofin Herb Crackers,Metabolics,Loprofin,150g,not found,Must be used under strict medical supervision. For enteral use only. Not suitable as a sole source of nutrition. Not suitable for sodium restricted diets.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only.",12months,not found,"Herb,Unflavoured"
129,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Loprofin Lasagne,Metabolics,Loprofin,"250g, 500g",not found,Must be used under strict medical supervision. For enteral use only. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. For cooking instructions see pack.",24 months,not found,Unflavoured
130,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Loprofin Lasagne(1),Metabolics,Loprofin,"250g, 500g",not found,Must be used under strict medical supervision. Not for parenteral use. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. For cooking instructions see pack.",24 months,not found,Unflavoured
131,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Loprofin Long Spaghetti,Metabolics,Loprofin,"250g, 500g",not found,Must be used under strict medical supervision. For enteral use only. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. For cooking instructions see pack.",24 months,not found,Unflavoured
132,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Loprofin Long Spaghetti(1),Metabolics,Loprofin,"250g, 500g",not found,Must be used under strict medical supervision. Not for parenteral use. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. For cooking instructions see pack.",24 months,not found,Unflavoured
133,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Loprofin Macaroni,Metabolics,Loprofin,"250g, 500g",From 6 months,Must be used under strict medical supervision. For enteral use only. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. For cooking instructions see pack.",24 months,not found,Unflavoured
134,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Loprofin Macaroni(1),Metabolics,Loprofin,"250g, 500g",not found,Must be used under strict medical supervision. Not for parenteral use. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. For cooking instructions see pack.",24 months,not found,Unflavoured
135,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Loprofin Mix,Metabolics,Loprofin,500g,not found,Must be used under strict medical supervision. For enteral use only. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only.For usage or recipe instructions see pack.",18months,not found,Unflavoured
136,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Loprofin Part Baked Bread Rolls,Metabolics,Loprofin,260g,From 6 months,Must be used under strict medical supervision. For enteral use only. Not suitable as a sole source of nutrition. Not suitable for wheat free diets.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. The part baked rolls need to be refreshed before consumption. This can be done using a conventional",4months,not found,Unflavoured
137,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Loprofin Part Baked Sliced Loaf,Metabolics,Loprofin,400g,not found,Must be used under strict medical supervision. For enteral use only. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. The part baked rolls need to be refreshed before consumption. This can be done using a conventional",6 months,not found,Unflavoured
138,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Loprofin Penne,Metabolics,Loprofin,"250g, 500g",From 6 months,Must be used under strict medical supervision. For enteral use only. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. For cooking instructions see pack.",24 months,not found,Unflavoured
139,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Loprofin Penne(1),Metabolics,Loprofin,"250g, 500g",not found,Must be used under strict medical supervision. Not for parenteral use. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. For cooking instructions see pack.",24 months,not found,Unflavoured
140,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Loprofin Rice,Metabolics,Loprofin,500g,From 6 months,Must be used under strict medical supervision. For enteral use only. Not suitable as a sole source of nutrition.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only.For cooking instructions see pack.",24months,not found,Unflavoured
